"Year","Name","No.","Sex","Rank"
1996,"Kaitlyn",53,"Girl",91
1996,"Eden",53,"Girl",91
1996,"Eilish",52,"Girl",94
1996,"Lydia",51,"Girl",95
1996,"Melanie",51,"Girl",95
1996,"Stacey",48,"Girl",97
1996,"Madeleine",48,"Girl",97
1996,"Mikaela",48,"Girl",97
1996,"Cheyenne",48,"Girl",97
1997,"Jessica",429,"Girl",1
1997,"Georgia",365,"Girl",2
1997,"Hannah",365,"Girl",2
1997,"Sarah",359,"Girl",4
1997,"Emma",352,"Girl",5
1997,"Samantha",315,"Girl",6
1997,"Sophie",246,"Girl",7
1997,"Olivia",244,"Girl",8
1997,"Emily",215,"Girl",9
1997,"Courtney",203,"Girl",10
1997,"Caitlin",201,"Girl",11
1997,"Grace",193,"Girl",12
1997,"Rebecca",180,"Girl",13
1997,"Brittany",174,"Girl",14
1997,"Kate",170,"Girl",15
1997,"Laura",167,"Girl",16
1997,"Danielle",166,"Girl",17
1997,"Holly",165,"Girl",18
1997,"Brooke",162,"Girl",19
1997,"Tayla",158,"Girl",20
1997,"Paige",157,"Girl",21
1997,"Amy",154,"Girl",22
1997,"Nicole",153,"Girl",23
1997,"Ashleigh",153,"Girl",23
1997,"Jasmine",140,"Girl",25
1997,"Charlotte",138,"Girl",26
1997,"Lauren",132,"Girl",27
1997,"Rachel",127,"Girl",28
1997,"Zoe",126,"Girl",29
1997,"Alexandra",123,"Girl",30
1997,"Lucy",120,"Girl",31
1997,"Taylor",117,"Girl",32
1997,"Megan",117,"Girl",32
1997,"Anna",116,"Girl",34
1997,"Shannon",114,"Girl",35
1997,"Ella",114,"Girl",35
1997,"Natasha",111,"Girl",37
1997,"Renee",110,"Girl",38
1997,"Jade",110,"Girl",38
1997,"Madison",109,"Girl",40
1997,"Elizabeth",103,"Girl",41
1997,"Mikayla",99,"Girl",42
1997,"Stephanie",98,"Girl",43
1997,"Chelsea",96,"Girl",44
1997,"Alice",96,"Girl",44
1997,"Ashley",96,"Girl",44
1997,"Amber",95,"Girl",47
1997,"Michaela",94,"Girl",48
1997,"Kayla",93,"Girl",49
1997,"Tessa",92,"Girl",50
1997,"Victoria",91,"Girl",51
1997,"Hayley",91,"Girl",51
1997,"Monique",84,"Girl",53
1997,"Nikita",82,"Girl",54
1997,"Melissa",80,"Girl",55
1997,"Aimee",80,"Girl",55
1997,"Claudia",79,"Girl",57
1997,"Isabella",78,"Girl",58
1997,"Katie",77,"Girl",59
1997,"Katherine",72,"Girl",60
1997,"Ruby",71,"Girl",61
1997,"Jamie",69,"Girl",62
1997,"Abigail",68,"Girl",63
1997,"Sophia",67,"Girl",64
1997,"Phoebe",66,"Girl",65
1997,"Morgan",66,"Girl",65
1997,"Chloe",66,"Girl",65
1997,"Natalie",64,"Girl",68
1997,"Kelsey",64,"Girl",68
1997,"Kelly",62,"Girl",70
1997,"Jennifer",62,"Girl",70
1997,"Amanda",62,"Girl",70
1997,"Leah",61,"Girl",73
1997,"Jessie",60,"Girl",74
1997,"Amelia",60,"Girl",74
1997,"Alana",60,"Girl",74
1997,"Gabrielle",56,"Girl",77
1997,"Michelle",55,"Girl",78
1997,"Bailey",55,"Girl",78
1997,"Rebekah",54,"Girl",80
1997,"Madeleine",54,"Girl",80
1997,"Casey",54,"Girl",80
1997,"Rose",53,"Girl",83
1997,"Lily",53,"Girl",83
1997,"Lisa",53,"Girl",83
1997,"Ariana",53,"Girl",83
1997,"Tegan",52,"Girl",87
1997,"Maddison",52,"Girl",87
1997,"Kimberley",52,"Girl",87
1997,"Brianna",52,"Girl",87
1997,"Cheyenne",51,"Girl",91
1997,"Christina",51,"Girl",91
1997,"Maria",50,"Girl",93
1997,"Molly",50,"Girl",93
1997,"Tiana",48,"Girl",95
1997,"Catherine",48,"Girl",95
1997,"Cassandra",48,"Girl",95
1997,"Eden",47,"Girl",98
1997,"Crystal",47,"Girl",98
1997,"Savannah",46,"Girl",100
1998,"Jessica",380,"Girl",1
1998,"Georgia",330,"Girl",2
1998,"Olivia",326,"Girl",3
1998,"Hannah",324,"Girl",4
1998,"Emma",308,"Girl",5
1998,"Samantha",274,"Girl",6
1998,"Sarah",268,"Girl",7
1998,"Grace",249,"Girl",8
1998,"Emily",206,"Girl",9
1998,"Caitlin",203,"Girl",10
1998,"Sophie",201,"Girl",11
1998,"Rebecca",199,"Girl",12
1998,"Courtney",192,"Girl",13
1998,"Laura",174,"Girl",14
1998,"Kate",170,"Girl",15
1998,"Tayla",166,"Girl",16
1998,"Ashleigh",166,"Girl",16
1998,"Holly",160,"Girl",18
1998,"Ella",157,"Girl",19
1998,"Brooke",157,"Girl",19
1998,"Madison",145,"Girl",21
1998,"Amy",135,"Girl",22
1998,"Charlotte",133,"Girl",23
1998,"Danielle",130,"Girl",24
1998,"Lucy",128,"Girl",25
1998,"Rachel",128,"Girl",25
1998,"Paige",126,"Girl",27
1998,"Nicole",123,"Girl",28
1998,"Taylor",119,"Girl",29
1998,"Jasmine",117,"Girl",30
1998,"Kayla",111,"Girl",31
1998,"Anna",111,"Girl",31
1998,"Brittany",110,"Girl",33
1998,"Zoe",108,"Girl",34
1998,"Jade",107,"Girl",35
1998,"Claudia",107,"Girl",35
1998,"Shannon",106,"Girl",37
1998,"Isabella",103,"Girl",38
1998,"Victoria",102,"Girl",39
1998,"Lauren",101,"Girl",40
1998,"Alexandra",99,"Girl",41
1998,"Mikayla",98,"Girl",42
1998,"Megan",96,"Girl",43
1998,"Hayley",95,"Girl",44
1998,"Aimee",95,"Girl",44
1998,"Ruby",93,"Girl",46
1998,"Natasha",93,"Girl",46
1998,"Shania",91,"Girl",48
1998,"Katie",85,"Girl",49
1998,"Renee",84,"Girl",50
1998,"Michaela",83,"Girl",51
1998,"Ashley",82,"Girl",52
1998,"Abigail",81,"Girl",53
1998,"Elizabeth",81,"Girl",53
1998,"Amber",78,"Girl",55
1998,"Rose",75,"Girl",56
1998,"Stephanie",73,"Girl",57
1998,"Melissa",73,"Girl",57
1998,"Alice",70,"Girl",59
1998,"Tessa",69,"Girl",60
1998,"Monique",69,"Girl",60
1998,"Chloe",68,"Girl",62
1998,"Cheyenne",68,"Girl",62
1998,"Chelsea",66,"Girl",64
1998,"Eden",66,"Girl",64
1998,"Tegan",64,"Girl",66
1998,"Gabrielle",64,"Girl",66
1998,"Nikita",62,"Girl",68
1998,"Jordan",62,"Girl",68
1998,"Lily",61,"Girl",70
1998,"Julia",61,"Girl",70
1998,"Amelia",61,"Girl",70
1998,"Angel",61,"Girl",70
1998,"Sophia",59,"Girl",74
1998,"Maria",57,"Girl",75
1998,"Rebekah",56,"Girl",76
1998,"Jamie",56,"Girl",76
1998,"Michelle",55,"Girl",78
1998,"Brianna",55,"Girl",78
1998,"Maddison",53,"Girl",80
1998,"Molly",52,"Girl",81
1998,"Morgan",52,"Girl",81
1998,"Jennifer",52,"Girl",81
1998,"Summer",51,"Girl",84
1998,"Katherine",51,"Girl",84
1998,"Madeleine",50,"Girl",86
1998,"Gemma",49,"Girl",87
1998,"Angela",48,"Girl",88
1998,"Kelly",47,"Girl",89
1998,"Hope",47,"Girl",89
1998,"Mackenzie",46,"Girl",91
1998,"Leah",46,"Girl",91
1998,"Phoebe",45,"Girl",93
1998,"Christine",45,"Girl",93
1998,"Bailey",45,"Girl",93
1998,"Casey",45,"Girl",93
1998,"Georgina",44,"Girl",97
1998,"Tamara",43,"Girl",98
1998,"Savannah",43,"Girl",98
1998,"Natalie",43,"Girl",98
1999,"Jessica",375,"Girl",1
1999,"Georgia",354,"Girl",2
1999,"Emma",349,"Girl",3
1999,"Olivia",343,"Girl",4
1999,"Hannah",332,"Girl",5
1999,"Grace",285,"Girl",6
1999,"Sarah",282,"Girl",7
1999,"Sophie",256,"Girl",8
1999,"Samantha",244,"Girl",9
1999,"Emily",235,"Girl",10
1999,"Caitlin",225,"Girl",11
1999,"Ella",184,"Girl",12
1999,"Tayla",175,"Girl",13
1999,"Brooke",163,"Girl",14
1999,"Rebecca",162,"Girl",15
1999,"Shania",159,"Girl",16
1999,"Courtney",158,"Girl",17
1999,"Kate",158,"Girl",17
1999,"Madison",152,"Girl",19
1999,"Charlotte",150,"Girl",20
1999,"Lucy",138,"Girl",21
1999,"Paige",134,"Girl",22
1999,"Jade",133,"Girl",23
1999,"Chloe",132,"Girl",24
1999,"Anna",131,"Girl",25
1999,"Amy",129,"Girl",26
1999,"Laura",129,"Girl",26
1999,"Isabella",126,"Girl",28
1999,"Danielle",125,"Girl",29
1999,"Nicole",125,"Girl",29
1999,"Ruby",122,"Girl",31
1999,"Holly",121,"Girl",32
1999,"Victoria",119,"Girl",33
1999,"Jasmine",116,"Girl",34
1999,"Ashleigh",113,"Girl",35
1999,"Paris",106,"Girl",36
1999,"Lauren",102,"Girl",37
1999,"Brittany",100,"Girl",38
1999,"Megan",98,"Girl",39
1999,"Taylor",98,"Girl",39
1999,"Alexandra",95,"Girl",41
1999,"Rachel",95,"Girl",41
1999,"Mikayla",94,"Girl",43
1999,"Hayley",92,"Girl",44
1999,"Kayla",91,"Girl",45
1999,"Elizabeth",90,"Girl",46
1999,"Nikita",89,"Girl",47
1999,"Claudia",88,"Girl",48
1999,"Amber",87,"Girl",49
1999,"Katie",86,"Girl",50
1999,"Chelsea",85,"Girl",51
1999,"Natasha",85,"Girl",51
1999,"Zoe",85,"Girl",51
1999,"Maddison",84,"Girl",54
1999,"Aimee",82,"Girl",55
1999,"Abigail",80,"Girl",56
1999,"Brianna",80,"Girl",56
1999,"Rose",80,"Girl",56
1999,"Alice",79,"Girl",59
1999,"Eden",77,"Girl",60
1999,"Amelia",76,"Girl",61
1999,"Monique",75,"Girl",62
1999,"Lily",74,"Girl",63
1999,"Ashley",72,"Girl",64
1999,"Phoebe",71,"Girl",65
1999,"Michaela",68,"Girl",66
1999,"Shannon",68,"Girl",66
1999,"Cheyenne",67,"Girl",68
1999,"Alyssa",66,"Girl",69
1999,"Stephanie",66,"Girl",69
1999,"Melissa",65,"Girl",71
1999,"Jamie",64,"Girl",72
1999,"Sophia",64,"Girl",72
1999,"Maia",61,"Girl",74
1999,"Molly",61,"Girl",74
1999,"Casey",58,"Girl",76
1999,"Maria",58,"Girl",76
1999,"Rebekah",58,"Girl",76
1999,"Jessie",57,"Girl",79
1999,"Gabrielle",55,"Girl",80
1999,"Michelle",55,"Girl",80
1999,"Morgan",53,"Girl",82
1999,"Angel",52,"Girl",83
1999,"Tegan",52,"Girl",83
1999,"Tiana",52,"Girl",83
1999,"Caitlyn",51,"Girl",86
1999,"Renee",51,"Girl",86
1999,"Julia",50,"Girl",88
1999,"Madeleine",50,"Girl",88
1999,"Summer",50,"Girl",88
1999,"Kaitlyn",48,"Girl",91
1999,"Kelsey",48,"Girl",91
1999,"Tessa",48,"Girl",91
1999,"Alicia",47,"Girl",94
1999,"Jennifer",47,"Girl",94
1999,"Katelyn",47,"Girl",94
1999,"Crystal",46,"Girl",97
1999,"Tamara",46,"Girl",97
1999,"Tara",46,"Girl",97
1999,"Zara",46,"Girl",97
2000,"Jessica",381,"Girl",1
2000,"Olivia",377,"Girl",2
2000,"Hannah",357,"Girl",3
2000,"Georgia",351,"Girl",4
2000,"Grace",297,"Girl",5
2000,"Sophie",287,"Girl",6
2000,"Emma",276,"Girl",7
2000,"Emily",260,"Girl",8
2000,"Sarah",247,"Girl",9
2000,"Samantha",216,"Girl",10
2000,"Caitlin",204,"Girl",11
2000,"Ella",164,"Girl",12
2000,"Amy",162,"Girl",13
2000,"Kate",161,"Girl",14
2000,"Charlotte",149,"Girl",15
2000,"Rebecca",149,"Girl",15
2000,"Courtney",147,"Girl",17
2000,"Holly",144,"Girl",18
2000,"Madison",144,"Girl",18
2000,"Paige",140,"Girl",20
2000,"Brooke",138,"Girl",21
2000,"Jade",134,"Girl",22
2000,"Lucy",134,"Girl",22
2000,"Anna",126,"Girl",24
2000,"Laura",126,"Girl",24
2000,"Isabella",122,"Girl",26
2000,"Danielle",121,"Girl",27
2000,"Zoe",119,"Girl",28
2000,"Jasmine",117,"Girl",29
2000,"Chloe",116,"Girl",30
2000,"Ruby",115,"Girl",31
2000,"Tayla",110,"Girl",32
2000,"Ashleigh",108,"Girl",33
2000,"Lauren",104,"Girl",34
2000,"Lily",98,"Girl",35
2000,"Alexandra",93,"Girl",36
2000,"Kayla",91,"Girl",37
2000,"Amber",89,"Girl",38
2000,"Nicole",89,"Girl",38
2000,"Shania",88,"Girl",40
2000,"Katie",86,"Girl",41
2000,"Amelia",85,"Girl",42
2000,"Rachel",85,"Girl",42
2000,"Elizabeth",84,"Girl",44
2000,"Mikayla",84,"Girl",44
2000,"Taylor",83,"Girl",46
2000,"Victoria",83,"Girl",46
2000,"Brittany",82,"Girl",48
2000,"Molly",82,"Girl",48
2000,"Hayley",80,"Girl",50
2000,"Maddison",80,"Girl",50
2000,"Megan",80,"Girl",50
2000,"Brianna",79,"Girl",53
2000,"Natasha",77,"Girl",54
2000,"Chelsea",74,"Girl",55
2000,"Nikita",73,"Girl",56
2000,"Rose",73,"Girl",56
2000,"Aimee",72,"Girl",58
2000,"Paris",72,"Girl",58
2000,"Angel",70,"Girl",60
2000,"Ashley",70,"Girl",60
2000,"Shannon",70,"Girl",60
2000,"Claudia",68,"Girl",63
2000,"Sophia",67,"Girl",64
2000,"Eden",66,"Girl",65
2000,"Britney",64,"Girl",66
2000,"Gabrielle",64,"Girl",66
2000,"Abigail",61,"Girl",68
2000,"Leah",60,"Girl",69
2000,"Monique",60,"Girl",69
2000,"Phoebe",60,"Girl",69
2000,"Summer",59,"Girl",72
2000,"Maria",57,"Girl",73
2000,"Renee",57,"Girl",73
2000,"Alyssa",56,"Girl",75
2000,"Destiny",56,"Girl",75
2000,"Tessa",56,"Girl",75
2000,"Michaela",55,"Girl",78
2000,"Stephanie",55,"Girl",78
2000,"Jenna",54,"Girl",80
2000,"Maia",54,"Girl",80
2000,"Alice",53,"Girl",82
2000,"Melissa",53,"Girl",82
2000,"Tiana",53,"Girl",82
2000,"Tyla",53,"Girl",82
2000,"Casey",52,"Girl",86
2000,"Gemma",52,"Girl",86
2000,"Hope",52,"Girl",86
2000,"Brooklyn",51,"Girl",89
2000,"Katelyn",51,"Girl",89
2000,"Cheyenne",50,"Girl",91
2000,"Faith",50,"Girl",91
2000,"Briana",49,"Girl",93
2000,"Niamh",49,"Girl",93
2000,"Julia",47,"Girl",95
2000,"Natalie",46,"Girl",96
2000,"Caitlyn",45,"Girl",97
2000,"Crystal",45,"Girl",97
2000,"Kaitlin",45,"Girl",97
2000,"Madeleine",44,"Girl",100
2001,"Jessica",337,"Girl",1
2001,"Hannah",318,"Girl",2
2001,"Emma",303,"Girl",3
2001,"Olivia",303,"Girl",3
2001,"Grace",296,"Girl",5
2001,"Georgia",291,"Girl",6
2001,"Sophie",285,"Girl",7
2001,"Samantha",280,"Girl",8
2001,"Sarah",267,"Girl",9
2001,"Emily",231,"Girl",10
2001,"Caitlin",220,"Girl",11
2001,"Ella",195,"Girl",12
2001,"Brooke",168,"Girl",13
2001,"Madison",166,"Girl",14
2001,"Isabella",159,"Girl",15
2001,"Charlotte",152,"Girl",16
2001,"Kate",152,"Girl",16
2001,"Amy",149,"Girl",18
2001,"Anna",139,"Girl",19
2001,"Jade",139,"Girl",19
2001,"Lucy",139,"Girl",19
2001,"Holly",137,"Girl",22
2001,"Rebecca",136,"Girl",23
2001,"Jasmine",129,"Girl",24
2001,"Paige",128,"Girl",25
2001,"Ruby",124,"Girl",26
2001,"Lily",123,"Girl",27
2001,"Zoe",123,"Girl",27
2001,"Amber",119,"Girl",29
2001,"Danielle",115,"Girl",30
2001,"Alexandra",113,"Girl",31
2001,"Kayla",113,"Girl",31
2001,"Tayla",110,"Girl",33
2001,"Chloe",109,"Girl",34
2001,"Courtney",107,"Girl",35
2001,"Molly",101,"Girl",36
2001,"Laura",97,"Girl",37
2001,"Nicole",97,"Girl",37
2001,"Maddison",89,"Girl",39
2001,"Ashleigh",88,"Girl",40
2001,"Alice",84,"Girl",41
2001,"Amelia",84,"Girl",41
2001,"Nikita",84,"Girl",41
2001,"Destiny",81,"Girl",44
2001,"Natasha",81,"Girl",44
2001,"Brianna",79,"Girl",46
2001,"Hayley",79,"Girl",46
2001,"Alyssa",77,"Girl",48
2001,"Katie",77,"Girl",48
2001,"Lauren",75,"Girl",50
2001,"Megan",75,"Girl",50
2001,"Claudia",74,"Girl",52
2001,"Taylor",74,"Girl",52
2001,"Elizabeth",73,"Girl",54
2001,"Mikayla",71,"Girl",55
2001,"Sophia",71,"Girl",55
2001,"Victoria",70,"Girl",57
2001,"Leah",68,"Girl",58
2001,"Abby",67,"Girl",59
2001,"Ashley",66,"Girl",60
2001,"Stella",66,"Girl",60
2001,"Abigail",65,"Girl",62
2001,"Aimee",63,"Girl",63
2001,"Mia",63,"Girl",63
2001,"Phoebe",63,"Girl",63
2001,"Rachel",63,"Girl",63
2001,"Zara",63,"Girl",63
2001,"Maia",62,"Girl",68
2001,"Angel",61,"Girl",69
2001,"Summer",61,"Girl",69
2001,"Gemma",60,"Girl",71
2001,"Jordan",60,"Girl",71
2001,"Katelyn",57,"Girl",73
2001,"Paris",57,"Girl",73
2001,"Kaitlyn",55,"Girl",75
2001,"Katherine",55,"Girl",75
2001,"Aaliyah",54,"Girl",77
2001,"Chelsea",54,"Girl",77
2001,"Eden",54,"Girl",77
2001,"Melissa",53,"Girl",80
2001,"Julia",51,"Girl",81
2001,"Natalie",51,"Girl",81
2001,"Shannon",51,"Girl",81
2001,"Gabrielle",50,"Girl",84
2001,"Rose",50,"Girl",84
2001,"Trinity",50,"Girl",84
2001,"Brooklyn",49,"Girl",87
2001,"Jennifer",49,"Girl",87
2001,"Lydia",49,"Girl",87
2001,"Morgan",49,"Girl",87
2001,"Rebekah",49,"Girl",87
2001,"Renee",49,"Girl",87
2001,"Jemma",48,"Girl",93
2001,"Caitlyn",47,"Girl",94
2001,"Faith",47,"Girl",94
2001,"Jessie",46,"Girl",96
2001,"Piper",46,"Girl",96
2001,"Ariana",44,"Girl",98
2001,"Catherine",44,"Girl",98
2001,"Jenna",44,"Girl",98
2002,"Jessica",327,"Girl",1
2002,"Olivia",327,"Girl",1
2002,"Hannah",316,"Girl",3
2002,"Emma",310,"Girl",4
2002,"Sophie",308,"Girl",5
2002,"Grace",276,"Girl",6
2002,"Ella",262,"Girl",7
2002,"Emily",254,"Girl",8
2002,"Sarah",237,"Girl",9
2002,"Georgia",226,"Girl",10
2002,"Charlotte",201,"Girl",11
2002,"Caitlin",197,"Girl",12
2002,"Samantha",188,"Girl",13
2002,"Paige",173,"Girl",14
2002,"Lucy",160,"Girl",15
2002,"Isabella",156,"Girl",16
2002,"Holly",150,"Girl",17
2002,"Madison",149,"Girl",18
2002,"Chloe",140,"Girl",19
2002,"Ruby",140,"Girl",19
2002,"Lily",137,"Girl",21
2002,"Brooke",136,"Girl",22
2002,"Anna",133,"Girl",23
2002,"Amy",130,"Girl",24
2002,"Jade",128,"Girl",25
2002,"Kate",128,"Girl",25
2002,"Rebecca",123,"Girl",27
2002,"Zoe",111,"Girl",28
2002,"Jasmine",109,"Girl",29
2002,"Amelia",103,"Girl",30
2002,"Danielle",101,"Girl",31
2002,"Tayla",94,"Girl",32
2002,"Elizabeth",93,"Girl",33
2002,"Nikita",93,"Girl",33
2002,"Kayla",89,"Girl",35
2002,"Abigail",86,"Girl",36
2002,"Lauren",86,"Girl",36
2002,"Molly",86,"Girl",36
2002,"Ashleigh",83,"Girl",39
2002,"Mia",83,"Girl",39
2002,"Aaliyah",82,"Girl",41
2002,"Amber",82,"Girl",41
2002,"Katie",82,"Girl",41
2002,"Maddison",81,"Girl",44
2002,"Sophia",79,"Girl",45
2002,"Laura",78,"Girl",46
2002,"Victoria",78,"Girl",46
2002,"Alyssa",76,"Girl",48
2002,"Alexandra",75,"Girl",49
2002,"Nicole",72,"Girl",50
2002,"Hayley",71,"Girl",51
2002,"Courtney",69,"Girl",52
2002,"Phoebe",68,"Girl",53
2002,"Mikayla",66,"Girl",54
2002,"Brianna",65,"Girl",55
2002,"Alice",64,"Girl",56
2002,"Gemma",64,"Girl",56
2002,"Paris",64,"Girl",56
2002,"Megan",63,"Girl",59
2002,"Rachel",62,"Girl",60
2002,"Eden",61,"Girl",61
2002,"Angel",60,"Girl",62
2002,"Taylor",60,"Girl",62
2002,"Aimee",57,"Girl",64
2002,"Ashley",57,"Girl",64
2002,"Kaitlyn",57,"Girl",64
2002,"Maia",56,"Girl",67
2002,"Jamie",54,"Girl",68
2002,"Melissa",54,"Girl",68
2002,"Mya",54,"Girl",68
2002,"Stella",54,"Girl",68
2002,"Destiny",53,"Girl",72
2002,"Jemma",53,"Girl",72
2002,"Trinity",53,"Girl",72
2002,"Abby",52,"Girl",75
2002,"Leah",52,"Girl",75
2002,"Shakira",52,"Girl",75
2002,"Caitlyn",51,"Girl",78
2002,"Claudia",51,"Girl",78
2002,"Faith",51,"Girl",78
2002,"Jessie",51,"Girl",78
2002,"Eva",50,"Girl",82
2002,"Maria",50,"Girl",82
2002,"Natasha",50,"Girl",82
2002,"Ariana",49,"Girl",85
2002,"Brooklyn",49,"Girl",85
2002,"Renee",49,"Girl",85
2002,"Katelyn",48,"Girl",88
2002,"Tiana",48,"Girl",88
2002,"Monique",47,"Girl",90
2002,"Jennifer",46,"Girl",91
2002,"Tessa",46,"Girl",91
2002,"Jenna",45,"Girl",93
2002,"Madeleine",45,"Girl",93
2002,"Rose",45,"Girl",93
2002,"Tyla",45,"Girl",93
2002,"Christina",44,"Girl",97
2002,"Isabelle",44,"Girl",97
2002,"Rebekah",44,"Girl",97
2002,"Zara",44,"Girl",97
2003,"Emma",379,"Girl",1
2003,"Sophie",307,"Girl",2
2003,"Ella",302,"Girl",3
2003,"Emily",292,"Girl",4
2003,"Jessica",291,"Girl",5
2003,"Hannah",283,"Girl",6
2003,"Olivia",278,"Girl",7
2003,"Grace",248,"Girl",8
2003,"Charlotte",243,"Girl",9
2003,"Georgia",221,"Girl",10
2003,"Sarah",192,"Girl",11
2003,"Paige",190,"Girl",12
2003,"Isabella",186,"Girl",13
2003,"Caitlin",184,"Girl",14
2003,"Lucy",179,"Girl",15
2003,"Holly",168,"Girl",16
2003,"Samantha",160,"Girl",17
2003,"Brooke",154,"Girl",18
2003,"Kate",146,"Girl",19
2003,"Lily",141,"Girl",20
2003,"Madison",140,"Girl",21
2003,"Ruby",136,"Girl",22
2003,"Chloe",133,"Girl",23
2003,"Jade",132,"Girl",24
2003,"Amy",128,"Girl",25
2003,"Anna",120,"Girl",26
2003,"Amelia",118,"Girl",27
2003,"Mia",113,"Girl",28
2003,"Jasmine",112,"Girl",29
2003,"Hayley",109,"Girl",30
2003,"Molly",103,"Girl",31
2003,"Laura",99,"Girl",32
2003,"Rebecca",97,"Girl",33
2003,"Amber",96,"Girl",34
2003,"Jorja",96,"Girl",34
2003,"Zoe",95,"Girl",36
2003,"Alyssa",94,"Girl",37
2003,"Katie",93,"Girl",38
2003,"Kayla",92,"Girl",39
2003,"Danielle",91,"Girl",40
2003,"Tayla",88,"Girl",41
2003,"Elizabeth",87,"Girl",42
2003,"Maia",87,"Girl",42
2003,"Abigail",86,"Girl",44
2003,"Paris",86,"Girl",44
2003,"Nicole",78,"Girl",46
2003,"Phoebe",78,"Girl",46
2003,"Victoria",77,"Girl",48
2003,"Sophia",76,"Girl",49
2003,"Brianna",75,"Girl",50
2003,"Ashleigh",74,"Girl",51
2003,"Alexandra",73,"Girl",52
2003,"Rachel",71,"Girl",53
2003,"Courtney",69,"Girl",54
2003,"Lauren",69,"Girl",54
2003,"Maddison",69,"Girl",54
2003,"Leah",67,"Girl",57
2003,"Alice",66,"Girl",58
2003,"Ashley",66,"Girl",58
2003,"Mikayla",64,"Girl",60
2003,"Nikita",64,"Girl",60
2003,"Aaliyah",63,"Girl",62
2003,"Abby",60,"Girl",63
2003,"Angel",60,"Girl",63
2003,"Megan",59,"Girl",65
2003,"Rose",59,"Girl",65
2003,"Faith",58,"Girl",67
2003,"Gemma",58,"Girl",67
2003,"Summer",58,"Girl",67
2003,"Trinity",57,"Girl",70
2003,"Eva",55,"Girl",71
2003,"Stella",55,"Girl",71
2003,"Gabrielle",54,"Girl",73
2003,"Aimee",52,"Girl",74
2003,"Jordan",52,"Girl",74
2003,"Madeline",52,"Girl",74
2003,"Ariana",51,"Girl",77
2003,"Natasha",51,"Girl",77
2003,"Zara",50,"Girl",79
2003,"Mackenzie",49,"Girl",80
2003,"Rebekah",49,"Girl",80
2003,"Brooklyn",48,"Girl",82
2003,"Bella",47,"Girl",83
2003,"Jennifer",47,"Girl",83
2003,"Chelsea",46,"Girl",85
2003,"Claudia",46,"Girl",85
2003,"Maria",44,"Girl",87
2003,"Taylor",44,"Girl",87
2003,"Harmony",43,"Girl",89
2003,"Hope",43,"Girl",89
2003,"Renee",43,"Girl",89
2003,"Tiana",43,"Girl",89
2003,"Ava",42,"Girl",93
2003,"Eden",42,"Girl",93
2003,"Isabelle",42,"Girl",93
2003,"Lydia",42,"Girl",93
2003,"Piper",42,"Girl",93
2003,"Kyla",41,"Girl",98
2003,"Abbey",40,"Girl",99
2003,"Maya",40,"Girl",99
2004,"Emma",352,"Girl",1
2004,"Charlotte",330,"Girl",2
2004,"Ella",306,"Girl",3
2004,"Sophie",299,"Girl",4
2004,"Hannah",286,"Girl",5
2004,"Emily",282,"Girl",6
2004,"Jessica",282,"Girl",6
2004,"Olivia",275,"Girl",8
2004,"Grace",261,"Girl",9
2004,"Isabella",206,"Girl",10
2004,"Georgia",201,"Girl",11
2004,"Samantha",196,"Girl",12
2004,"Brooke",192,"Girl",13
2004,"Lucy",190,"Girl",14
2004,"Paige",187,"Girl",15
2004,"Lily",181,"Girl",16
2004,"Sarah",161,"Girl",17
2004,"Holly",160,"Girl",18
2004,"Chloe",154,"Girl",19
2004,"Ruby",143,"Girl",20
2004,"Madison",142,"Girl",21
2004,"Amelia",140,"Girl",22
2004,"Zoe",132,"Girl",23
2004,"Mia",131,"Girl",24
2004,"Caitlin",124,"Girl",25
2004,"Kate",123,"Girl",26
2004,"Jade",118,"Girl",27
2004,"Maia",118,"Girl",27
2004,"Amy",116,"Girl",29
2004,"Jasmine",114,"Girl",30
2004,"Amber",106,"Girl",31
2004,"Hayley",102,"Girl",32
2004,"Molly",102,"Girl",32
2004,"Sophia",101,"Girl",34
2004,"Paris",100,"Girl",35
2004,"Danielle",99,"Girl",36
2004,"Jorja",94,"Girl",37
2004,"Mackenzie",90,"Girl",38
2004,"Tayla",90,"Girl",38
2004,"Anna",87,"Girl",40
2004,"Elizabeth",87,"Girl",40
2004,"Kayla",86,"Girl",42
2004,"Alexandra",84,"Girl",43
2004,"Ashley",83,"Girl",44
2004,"Phoebe",83,"Girl",44
2004,"Katie",82,"Girl",46
2004,"Summer",82,"Girl",46
2004,"Rebecca",81,"Girl",48
2004,"Abigail",80,"Girl",49
2004,"Ava",80,"Girl",49
2004,"Maddison",75,"Girl",51
2004,"Brianna",73,"Girl",52
2004,"Laura",73,"Girl",52
2004,"Alice",71,"Girl",54
2004,"Alyssa",71,"Girl",54
2004,"Leah",70,"Girl",56
2004,"Mikayla",69,"Girl",57
2004,"Stella",68,"Girl",58
2004,"Trinity",65,"Girl",59
2004,"Angel",63,"Girl",60
2004,"Brooklyn",62,"Girl",61
2004,"Nicole",62,"Girl",61
2004,"Rachel",62,"Girl",61
2004,"Lauren",61,"Girl",64
2004,"Nikita",61,"Girl",64
2004,"Eva",59,"Girl",66
2004,"Mya",59,"Girl",66
2004,"Maya",58,"Girl",68
2004,"Courtney",57,"Girl",69
2004,"Eden",57,"Girl",69
2004,"Riley",57,"Girl",69
